,line,day_of_week,hour,day,month,count
9059,M,1,0,17,11,5
9060,N,3,15,5,11,7
9061,3,0,19,9,11,3
9062,Q,2,5,25,11,1
9063,3,5,2,7,11,4
9064,A,6,11,29,11,10
9065,L,6,11,22,11,1
9066,2,0,5,16,11,3
9067,Q,3,13,26,11,7
9068,A,6,7,29,11,2
9069,7,4,1,13,11,1
9070,R,3,18,26,11,11
9071,1,1,19,24,11,17
9072,6,4,20,27,11,12
9073,N,1,1,17,11,4
9074,L,0,21,30,11,2
9075,F,0,15,16,11,12
9076,F,2,13,18,11,15
9077,E,6,7,1,11,6
9078,L,3,13,19,11,4
9079,6,6,16,29,11,12
9080,6,0,22,23,11,6
9081,A,6,12,22,11,9
9082,N,5,1,21,11,5
9083,Q,5,16,7,11,10
9084,N,2,22,25,11,9
9085,D,1,20,10,11,6
9086,C,5,21,28,11,16
9087,E,2,2,4,11,4
9088,L,0,9,2,11,2
9089,M,6,0,8,11,8
